id,VacantLot,Condominium,NbrOfUnits,NbrOfApts,ResSalePrice,VacBldgYear,ZIP
392.05_51_0,FALSE,FALSE,0,1,"11,900.00",0,63104
392.06_10_0,FALSE,FALSE,2,0,"70,000.00",0,63104
392.06_12_0,FALSE,FALSE,1,0,"205,000.00",0,63104
392.06_20_0,FALSE,FALSE,1,0,"250,000.00",0,63104
394_40_0,FALSE,FALSE,4,0,"139,000.00",0,63104
395_14_0,FALSE,FALSE,1,0,"165,000.00",0,63104
395_15_0,FALSE,FALSE,4,0,"235,000.00",0,63104
395_30_0,FALSE,FALSE,2,0,"92,400.00",1989,63104
395_110_0,FALSE,FALSE,3,0,"15,000.00",0,63104
395_130_0,FALSE,FALSE,1,0,"167,000.00",0,63104
395_155_0,TRUE,FALSE,0,0,"7,500.00",0,63104
395_162_0,FALSE,TRUE,0,0,"117,300.00",0,63104
395_163_0,FALSE,TRUE,0,0,"144,500.00",0,63104
395_164_0,FALSE,TRUE,0,0,"145,000.00",0,63104
395_170_0,FALSE,FALSE,2,0,"156,100.00",0,63104
395_180_0,FALSE,FALSE,1,0,"178,900.00",0,63104
395_210_0,FALSE,FALSE,1,0,"217,000.00",1991,63104
395_220_0,FALSE,FALSE,2,0,"1,000.00",1993,63104
396_60_0,FALSE,FALSE,3,0,"70,000.00",0,63104
396_70_0,FALSE,FALSE,3,0,"67,500.00",0,63104
396_80_0,FALSE,FALSE,5,0,"93,500.00",0,63104
399.05_141_0,FALSE,TRUE,1,0,"114,000.00",0,63104
399.05_143_0,FALSE,TRUE,1,0,"58,000.00",0,63104
399.05_145_0,FALSE,TRUE,1,0,"125,500.00",0,63104
399.05_146_0,FALSE,TRUE,1,0,"146,500.00",0,63104
399.05_148_0,FALSE,TRUE,1,0,"161,500.00",0,63104
399.05_150_0,FALSE,TRUE,1,0,"118,000.00",0,63104
399.05_151_0,FALSE,TRUE,1,0,"186,900.00",0,63104
399.05_167_0,FALSE,TRUE,1,0,"176,000.00",0,63104
399.05_169_0,FALSE,TRUE,1,0,"178,000.00",0,63104
399.05_171_0,FALSE,TRUE,1,0,"114,000.00",0,63104
399.06_31_0,FALSE,FALSE,0,0,"143,900.00",0,63104
399.06_32_0,FALSE,FALSE,0,0,"84,000.00",0,63104
399.06_33_0,FALSE,FALSE,0,0,"145,000.00",0,63104
399.06_34_0,FALSE,FALSE,0,0,"171,500.00",0,63104
399.06_35_0,FALSE,FALSE,0,0,"90,350.00",0,63104
399.06_36_0,FALSE,FALSE,0,0,"178,000.00",0,63104
399.06_50_0,FALSE,FALSE,1,0,"85,000.00",0,63104
399.06_101_0,FALSE,TRUE,1,0,"140,000.00",0,63104
399.06_102_0,FALSE,TRUE,1,0,"143,000.00",0,63104
399.06_104_0,FALSE,TRUE,1,0,"85,000.00",0,63104
399.06_105_0,FALSE,TRUE,1,0,"159,000.00",0,63104
399.06_106_0,FALSE,TRUE,1,0,"95,000.00",0,63104
399.06_107_0,FALSE,TRUE,1,0,"137,500.00",0,63104
399.06_108_0,FALSE,TRUE,1,0,"81,400.00",0,63104
399.06_110_0,FALSE,TRUE,1,0,"75,000.00",0,63104
399.06_114_0,FALSE,TRUE,1,0,"125,000.00",0,63104
399.06_115_0,FALSE,TRUE,1,0,"117,000.00",0,63104
399.06_116_0,FALSE,TRUE,1,0,"63,900.00",0,63104
403_150_0,FALSE,FALSE,0,0,"79,500.00",0,63104
403_200_0,FALSE,FALSE,1,0,"177,000.00",0,63104
403_220_0,FALSE,FALSE,1,0,"155,000.00",0,63104
404_10_0,FALSE,FALSE,4,0,"145,000.00",0,63104
404_30_0,FALSE,FALSE,1,0,"194,900.00",0,63104
404_40_0,FALSE,FALSE,4,0,"165,000.00",0,63104
404_51_0,FALSE,TRUE,4,0,"124,900.00",0,63104
404_52_0,FALSE,TRUE,4,0,"120,000.00",0,63104
404_53_0,FALSE,TRUE,4,0,"132,000.00",0,63104
404_54_0,FALSE,TRUE,4,0,"143,900.00",0,63104
404_63_0,FALSE,TRUE,1,0,"158,900.00",0,63104
404_64_0,FALSE,TRUE,4,0,"138,500.00",0,63104
404_80_0,FALSE,FALSE,4,0,"73,000.00",0,63104
404_92_0,FALSE,TRUE,2,0,"95,500.00",0,63104
404_106_0,FALSE,TRUE,0,0,"175,000.00",0,63104
404_107_0,FALSE,TRUE,0,0,"136,000.00",0,63104
404_180_0,FALSE,FALSE,3,0,"72,000.00",0,63104
404_200_0,FALSE,FALSE,2,0,"74,000.00",0,63104
404_210_0,FALSE,FALSE,4,0,"123,000.00",0,63104
405_35_0,FALSE,FALSE,0,0,"125,000.00",1997,63104
405_40_0,FALSE,FALSE,4,0,"240,000.00",0,63104
405_50_0,FALSE,FALSE,4,0,"216,000.00",0,63104
408_50_0,FALSE,FALSE,2,0,"5,000.00",0,63104
408_65_0,FALSE,FALSE,4,0,"35,000.00",0,63104
408_80_0,FALSE,FALSE,6,0,"5,000.00",2018,63104
408_90_0,FALSE,FALSE,1,0,"146,000.00",0,63104
408_91_0,FALSE,FALSE,1,0,"144,560.00",0,63104
409_20_0,FALSE,FALSE,4,0,"255,000.00",2009,63104
409_30_0,FALSE,FALSE,0,0,"22,000.00",2018,63104
409_60_0,FALSE,FALSE,4,0,"69,900.00",0,63104
409_100_0,TRUE,FALSE,0,0,"49,400.00",2012,63104
409_110_0,FALSE,FALSE,2,0,"5,000.00",2015,63104
409_145_0,FALSE,FALSE,1,0,"157,133.00",0,63104
409_150_0,FALSE,FALSE,1,0,"165,000.00",0,63104
434_49_0,FALSE,TRUE,1,0,"174,000.00",0,63102
434_69_0,FALSE,TRUE,1,0,"183,000.00",0,63102
442_402_0,FALSE,TRUE,1,0,"200,000.00",0,63103
442_403_0,FALSE,TRUE,1,0,"242,000.00",0,63103
448_170_0,FALSE,FALSE,2,0,"13,000.00",0,63103
463.04_13_0,FALSE,FALSE,1,0,"150,000.00",0,63104
463.04_45_0,FALSE,FALSE,0,0,"81,900.00",0,63104
463.04_60_0,FALSE,FALSE,1,0,"55,000.00",0,63104
463.04_80_0,FALSE,FALSE,2,0,"360,000.00",0,63104
463.04_90_0,FALSE,FALSE,1,0,"132,000.00",0,63104
463.04_100_0,FALSE,FALSE,1,0,"78,500.00",0,63104
463.04_115_0,FALSE,FALSE,2,0,"187,500.00",0,63104
463.04_255_0,FALSE,FALSE,1,0,"127,900.00",0,63104
463.04_265_0,FALSE,FALSE,1,0,"63,000.00",0,63104
463.04_270_0,FALSE,FALSE,1,0,"125,000.00",0,63104
463.04_280_0,FALSE,FALSE,1,0,"140,000.00",0,63104
464.03_25_0,FALSE,FALSE,1,1,"150,000.00",0,63104
464.04_122_0,FALSE,FALSE,0,0,"135,000.00",0,63104
464.04_123_0,FALSE,FALSE,0,0,"152,000.00",0,63104
464.04_124_0,FALSE,FALSE,0,0,"142,600.00",0,63104
464.04_125_0,FALSE,FALSE,0,0,"135,000.00",0,63104
464.04_140_0,FALSE,FALSE,0,0,"106,000.00",0,63104
464.04_150_0,FALSE,FALSE,0,0,"172,000.00",0,63104
464.04_171_0,FALSE,FALSE,1,0,"149,000.00",0,63104
464.04_172_0,FALSE,FALSE,1,0,"137,900.00",0,63104
464.04_173_0,FALSE,FALSE,1,0,"133,000.00",0,63104
465.03_40_0,FALSE,FALSE,1,0,"82,000.00",0,63104
465.03_61_0,FALSE,FALSE,1,0,"150,000.00",0,63104
465.03_62_0,FALSE,FALSE,1,0,"121,000.00",0,63104
465.03_63_0,FALSE,FALSE,1,0,"140,000.00",0,63104
465.03_91_0,FALSE,FALSE,1,0,"104,000.00",0,63104
465.03_95_0,FALSE,FALSE,1,0,"233,500.00",0,63104
465.03_110_0,FALSE,FALSE,1,0,"260,000.00",0,63104
465.03_171_0,FALSE,FALSE,3,0,"190,000.00",0,63104
465.03_180_0,FALSE,FALSE,1,0,"102,500.00",0,63104
465.03_190_0,FALSE,FALSE,2,0,"195,000.00",0,63104
465.03_200_0,FALSE,FALSE,1,0,"211,000.00",0,63104
465.03_225_0,FALSE,FALSE,0,0,"135,000.00",0,63104
465.03_235_0,FALSE,FALSE,0,0,"119,500.00",0,63104
465.03_340_0,FALSE,FALSE,1,0,"220,000.00",0,63104
465.03_370_0,FALSE,FALSE,1,0,"158,000.00",0,63104
465.03_380_0,FALSE,FALSE,1,0,"133,900.00",0,63104
465.03_390_0,FALSE,FALSE,1,0,"128,500.00",0,63104
465.03_400_0,FALSE,FALSE,1,0,"219,900.00",0,63104
465.03_410_0,FALSE,FALSE,1,0,"157,000.00",0,63104
465.03_420_0,FALSE,FALSE,1,0,"78,000.00",0,63104
465.03_452_0,FALSE,TRUE,1,0,"131,000.00",0,63104
466.03_10_0,FALSE,FALSE,1,0,"145,000.00",0,63104
466.03_20_0,FALSE,FALSE,1,0,"280,000.00",0,63104
466.03_30_0,FALSE,FALSE,1,0,"246,500.00",0,63104
466.03_40_0,FALSE,FALSE,1,0,"206,000.00",0,63104
466.03_50_0,FALSE,FALSE,1,0,"215,000.00",0,63104
466.03_60_0,FALSE,FALSE,1,0,"85,900.00",0,63104
466.03_70_0,FALSE,FALSE,2,0,"290,000.00",0,63104
466.03_80_0,FALSE,FALSE,1,0,"163,300.00",0,63104
466.03_120_0,FALSE,FALSE,1,0,"134,000.00",0,63104
466.03_140_0,FALSE,FALSE,2,0,"99,900.00",0,63104
466.03_155_0,FALSE,FALSE,1,0,"355,000.00",0,63104
466.03_165_0,TRUE,FALSE,0,0,"196,000.00",0,63104
466.03_200_0,TRUE,FALSE,0,0,"225,000.00",0,63104
466.03_210_0,FALSE,FALSE,1,0,"225,000.00",0,63104
466.03_220_0,FALSE,FALSE,1,0,"160,700.00",0,63104
466.03_230_0,FALSE,FALSE,1,0,"325,000.00",0,63104
466.03_240_0,FALSE,FALSE,1,0,"216,500.00",0,63104
466.03_290_0,FALSE,FALSE,1,0,"80,000.00",0,63104
466.03_300_0,TRUE,FALSE,0,0,"64,900.00",2008,63104
466.03_320_0,FALSE,FALSE,1,0,"90,000.00",0,63104
466.03_340_0,FALSE,FALSE,1,0,"225,000.00",0,63104
466.03_350_0,FALSE,FALSE,1,0,"105,000.00",0,63104
466.03_360_0,FALSE,FALSE,1,0,"92,000.00",0,63104
466.03_370_0,FALSE,FALSE,1,0,"147,000.00",0,63104
466.03_380_0,FALSE,FALSE,2,0,"139,900.00",0,63104
466.03_410_0,FALSE,FALSE,1,0,"74,500.00",0,63104
466.03_420_0,FALSE,FALSE,1,0,"70,000.00",0,63104
466.03_430_0,FALSE,FALSE,1,0,"153,000.00",0,63104
467.03_130_0,FALSE,FALSE,1,0,"200,000.00",0,63104
467.03_140_0,FALSE,FALSE,2,0,"210,000.00",0,63104
467.03_161_0,FALSE,FALSE,1,0,"450,000.00",0,63104
467.03_200_0,FALSE,FALSE,1,0,"397,500.00",0,63104
467.03_220_0,FALSE,FALSE,1,0,"319,000.00",0,63104
467.03_230_0,FALSE,FALSE,1,0,"82,666.00",0,63104
467.03_240_0,FALSE,FALSE,1,0,"215,000.00",0,63104
467.03_270_0,FALSE,FALSE,1,0,"185,000.00",0,63104
467.03_280_0,FALSE,FALSE,1,0,"70,000.00",0,63104
474.03_41_0,FALSE,FALSE,3,0,"148,000.00",0,63104
474.03_60_0,FALSE,FALSE,3,0,"147,000.00",0,63104
474.03_90_0,FALSE,FALSE,3,0,"208,000.00",0,63104
474.03_100_0,FALSE,FALSE,1,0,"141,900.00",0,63104
474.03_120_0,FALSE,FALSE,1,0,"140,000.00",0,63104
474.03_130_0,FALSE,FALSE,1,0,"200,500.00",0,63104
475_156_0,FALSE,FALSE,1,0,"136,400.00",0,63104
475_168_0,FALSE,FALSE,1,0,"187,000.00",0,63104
482.03_30_0,FALSE,FALSE,1,0,"20,000.00",1999,63104
482.03_90_0,FALSE,FALSE,1,0,"29,500.00",2013,63104
482.03_110_0,FALSE,FALSE,1,0,"14,000.00",1993,63104
482.03_115_0,FALSE,TRUE,1,0,"119,000.00",0,63103
482.03_124_0,FALSE,TRUE,1,0,"120,000.00",0,63103
482.03_125_0,FALSE,TRUE,1,0,"125,000.00",0,63103
482.03_127_0,FALSE,TRUE,1,0,"112,500.00",0,63103
482.03_129_0,FALSE,TRUE,1,0,"132,000.00",0,63103
482.03_134_0,FALSE,TRUE,1,0,"110,000.00",0,63103
482.03_136_0,FALSE,TRUE,1,0,"82,600.00",0,63103
482.03_137_0,FALSE,TRUE,1,0,"173,000.00",0,63103
482.03_138_0,FALSE,TRUE,1,0,"173,000.00",0,63103
482.03_142_0,FALSE,TRUE,1,0,"94,000.00",0,63103
482.03_143_0,FALSE,TRUE,1,0,"108,000.00",0,63103
482.03_146_0,FALSE,TRUE,1,0,"155,000.00",0,63103
482.03_148_0,FALSE,TRUE,1,0,"154,000.00",0,63103
482.03_154_0,FALSE,TRUE,1,0,"147,000.00",0,63103
482.03_155_0,FALSE,TRUE,1,0,"92,500.00",0,63103
482.09_15_0,FALSE,FALSE,0,1,"72,500.00",0,63104
482.09_25_0,FALSE,FALSE,0,0,"330,000.00",0,63104
482.09_40_0,FALSE,FALSE,1,0,"118,000.00",0,63104
482.09_50_0,FALSE,FALSE,1,0,"175,000.00",0,63104
482.09_60_0,FALSE,FALSE,1,0,"185,000.00",0,63104
482.09_70_0,FALSE,FALSE,1,0,"47,000.00",0,63104
482.09_90_0,FALSE,FALSE,1,0,"118,000.00",0,63104
482.09_110_0,FALSE,FALSE,1,0,"85,000.00",0,63104
482.09_120_0,FALSE,FALSE,1,0,"185,000.00",0,63104
482.09_130_0,FALSE,FALSE,1,0,"104,900.00",0,63104
482.09_260_1,FALSE,FALSE,0,0,"620,000.00",0,63104
482.09_260_2,FALSE,FALSE,1,0,"620,000.00",0,63104
482.09_282_0,FALSE,FALSE,1,0,"296,000.00",0,63104
482.09_300_0,FALSE,FALSE,2,0,"85,000.00",1989,63104
482.09_320_0,FALSE,FALSE,1,0,"326,000.00",0,63104
482.09_330_0,FALSE,FALSE,2,0,"130,000.00",0,63104
482.09_350_0,FALSE,FALSE,1,0,"180,000.00",0,63104
482.09_360_0,TRUE,FALSE,0,0,"82,500.00",0,63104
483.03_141_0,TRUE,FALSE,0,0,"10,000.00",0,63104
483.03_145_1,TRUE,FALSE,0,0,"349,426.00",0,63104
483.03_145_2,FALSE,FALSE,1,0,"349,426.00",0,63104
483.03_146_1,TRUE,FALSE,0,0,"370,623.00",0,63104
483.03_146_2,FALSE,FALSE,1,0,"370,623.00",0,63104
483.04_51_0,FALSE,FALSE,1,0,"152,000.00",0,63104
483.04_52_0,FALSE,FALSE,1,0,"165,000.00",0,63104
483.04_60_0,FALSE,FALSE,3,0,"265,000.00",0,63104
483.04_70_0,FALSE,FALSE,2,0,"320,000.00",0,63104
483.04_80_0,FALSE,FALSE,1,0,"105,000.00",0,63104
483.04_90_0,FALSE,FALSE,1,0,"303,000.00",0,63104
483.04_105_0,FALSE,FALSE,1,0,"418,800.00",0,63104
483.04_150_0,FALSE,FALSE,1,0,"92,000.00",0,63104
483.04_160_0,FALSE,FALSE,1,0,"84,050.00",0,63104
483.04_190_0,FALSE,FALSE,2,0,"244,000.00",0,63104
483.04_200_0,FALSE,FALSE,4,0,"136,000.00",0,63104
483.04_285_0,FALSE,FALSE,1,0,"6,900.00",2012,63104
483.04_290_0,FALSE,FALSE,1,0,"500,000.00",1992,63104
483.04_302_0,FALSE,TRUE,1,0,"107,000.00",0,63104
483.04_304_0,FALSE,TRUE,1,0,"105,000.00",0,63104
483.04_306_0,FALSE,TRUE,1,0,"204,500.00",0,63104
483.04_308_0,FALSE,TRUE,1,0,"150,000.00",1991,63104
484_25_0,FALSE,FALSE,1,0,"308,000.00",0,63104
484_45_0,FALSE,FALSE,1,0,"275,000.00",0,63104
484_55_0,FALSE,FALSE,1,0,"223,000.00",0,63104
484_60_0,FALSE,FALSE,1,0,"282,000.00",0,63104
484_144_0,FALSE,TRUE,1,0,"307,000.00",0,63104
484_146_0,FALSE,TRUE,1,0,"470,000.00",0,63104
484_147_0,FALSE,TRUE,1,0,"387,430.00",0,63104
484_148_0,FALSE,TRUE,1,0,"280,000.00",0,63104
484_149_0,FALSE,TRUE,1,0,"360,700.00",0,63104
484_151_0,FALSE,TRUE,1,0,"355,000.00",0,63104
484_253_0,FALSE,FALSE,1,0,"180,000.00",0,63104
484_254_0,FALSE,FALSE,1,0,"320,000.00",0,63104
484_256_0,FALSE,FALSE,1,0,"36,000.00",0,63104
484_258_0,FALSE,FALSE,1,0,"140,000.00",0,63104
484_259_0,FALSE,FALSE,1,0,"165,000.00",0,63104
484_277_0,FALSE,FALSE,2,0,"191,000.00",0,63104
484_285_0,FALSE,FALSE,1,0,"143,900.00",0,63104
484_305_0,FALSE,FALSE,1,0,"215,000.00",0,63104
484_310_0,FALSE,FALSE,1,0,"216,000.00",0,63104
484_320_0,FALSE,FALSE,1,0,"64,900.00",0,63104
484_330_0,FALSE,FALSE,1,0,"190,000.00",0,63104
484_401_0,FALSE,TRUE,1,0,"311,500.00",0,63104
484_402_0,FALSE,TRUE,1,0,"78,000.00",0,63104
484_404_0,FALSE,TRUE,1,0,"185,000.00",0,63104
484_405_0,FALSE,TRUE,1,0,"23,150.00",0,63104
484_600_0,FALSE,FALSE,1,0,"270,000.00",0,63104
484_620_0,FALSE,FALSE,1,0,"74,500.00",0,63104
484_630_0,FALSE,FALSE,1,0,"115,000.00",0,63104
484_640_0,FALSE,FALSE,1,0,"146,500.00",0,63104
484_650_0,FALSE,FALSE,1,0,"159,000.00",0,63104
484_670_0,FALSE,FALSE,1,0,"65,000.00",0,63104
485_10_0,FALSE,FALSE,1,0,"109,000.00",0,63104
485_20_0,FALSE,FALSE,1,0,"235,000.00",0,63104
485_30_0,FALSE,FALSE,1,0,"85,000.00",0,63104
485_40_0,FALSE,FALSE,1,0,"275,000.00",0,63104
485_50_0,FALSE,FALSE,1,0,"525,000.00",0,63104
485_60_0,FALSE,FALSE,2,0,"35,000.00",0,63104
485_75_0,FALSE,FALSE,1,0,"101,000.00",0,63104
485_81_0,FALSE,FALSE,1,0,"83,200.00",0,63104
485_82_0,FALSE,FALSE,1,0,"250,000.00",0,63104
485_90_0,FALSE,FALSE,1,0,"108,000.00",1989,63104
485_100_0,FALSE,FALSE,1,0,"215,000.00",0,63104
485_110_0,FALSE,FALSE,1,0,"284,900.00",0,63104
485_120_0,FALSE,FALSE,1,0,"9,000.00",0,63104
485_130_0,FALSE,FALSE,1,0,"485,000.00",0,63104
485_140_0,FALSE,FALSE,1,0,"385,000.00",0,63104
485_150_0,FALSE,FALSE,1,0,"458,000.00",0,63104
485_160_0,FALSE,FALSE,1,0,"235,000.00",0,63104
485_170_0,FALSE,FALSE,1,0,"422,500.00",0,63104
485_180_0,FALSE,FALSE,1,0,"194,900.00",0,63104
485_190_0,FALSE,FALSE,1,0,"375,000.00",0,63104
485_200_0,FALSE,FALSE,1,0,"265,000.00",0,63104
485_230_0,FALSE,FALSE,1,0,"205,000.00",0,63104
485_240_0,FALSE,FALSE,1,0,"147,900.00",0,63104
485_255_0,FALSE,FALSE,1,0,"116,900.00",0,63104
485_260_0,FALSE,FALSE,1,0,"255,000.00",0,63104
485_265_0,FALSE,FALSE,1,0,"102,000.00",0,63104
485_270_0,FALSE,FALSE,1,0,"50,750.00",0,63104
485_300_0,FALSE,FALSE,1,0,"330,000.00",0,63104
485_310_0,FALSE,FALSE,1,0,"168,950.00",0,63104
485_320_0,FALSE,FALSE,1,0,"86,900.00",0,63104
485_330_0,FALSE,FALSE,1,0,"160,500.00",0,63104
503_20_0,FALSE,FALSE,0,1,"61,000.00",2018,63101
503_120_0,TRUE,FALSE,0,0,"170,000.00",0,63101
508_33_1,FALSE,TRUE,1,0,"48,889.00",0,63103
508_33_2,FALSE,TRUE,1,0,"48,889.00",0,63103
508_33_4,FALSE,TRUE,1,0,"48,889.00",0,63103
508_57_1,FALSE,TRUE,1,0,"45,000.00",0,63103
508_57_2,FALSE,TRUE,1,0,"45,000.00",0,63103
508_79_1,FALSE,TRUE,1,0,"51,000.00",0,63103
508_79_2,FALSE,TRUE,1,0,"51,000.00",0,63103
508_79_4,FALSE,TRUE,1,0,"51,000.00",0,63103
508_100_1,FALSE,TRUE,1,0,"57,000.00",0,63103
508_100_2,FALSE,TRUE,1,0,"57,000.00",0,63103
508_101_1,FALSE,TRUE,1,0,"74,000.00",0,63103
508_101_2,FALSE,TRUE,1,0,"74,000.00",0,63103
508_101_4,FALSE,TRUE,1,0,"74,000.00",0,63103
508_130_1,FALSE,TRUE,1,0,"60,000.00",0,63103
508_130_2,FALSE,TRUE,1,0,"60,000.00",0,63103
508_132_1,FALSE,TRUE,1,0,"40,000.00",0,63103
508_132_2,FALSE,TRUE,1,0,"40,000.00",0,63103
509_20_0,FALSE,FALSE,0,0,"37,500.00",0,63103
511_40_0,FALSE,FALSE,0,0,"320,000.00",2018,63103
516_19_0,FALSE,TRUE,0,0,"310,000.00",0,63101
516_21_0,FALSE,TRUE,1,0,"360,500.00",0,63101
516_22_0,FALSE,TRUE,1,0,"290,000.00",0,63101
516_24_0,FALSE,TRUE,1,0,"288,500.00",0,63101
516_25_0,FALSE,TRUE,1,0,"265,000.00",0,63101
516_26_0,FALSE,TRUE,1,0,"297,500.00",0,63101
516_27_0,FALSE,TRUE,1,0,"250,000.00",0,63101
516_28_0,FALSE,TRUE,1,0,"285,000.00",0,63101
516_31_0,FALSE,TRUE,1,0,"349,900.00",0,63101
516_32_0,FALSE,TRUE,1,0,"265,313.00",0,63101
516_33_0,FALSE,TRUE,1,0,"265,500.00",0,63101
516_36_0,FALSE,TRUE,1,0,"322,059.00",0,63101
516_37_0,FALSE,TRUE,1,0,"585,000.00",0,63101
516_39_0,FALSE,TRUE,1,0,"567,000.00",0,63101
516_41_0,FALSE,TRUE,1,0,"710,195.00",0,63101
517_14_0,FALSE,TRUE,1,0,"136,510.00",0,63101
517_15_0,FALSE,TRUE,1,0,"134,900.00",0,63101
517_23_0,FALSE,TRUE,1,0,"155,000.00",0,63101
517_27_0,FALSE,TRUE,1,0,"270,000.00",0,63101
517_38_0,FALSE,TRUE,1,0,"145,000.00",0,63101
517_51_0,FALSE,TRUE,1,0,"108,500.00",0,63101
517_67_0,FALSE,TRUE,1,0,"135,000.00",0,63101
517_79_0,FALSE,TRUE,1,0,"124,000.00",0,63101
517_95_0,FALSE,TRUE,1,0,"135,000.00",0,63101
517_97_0,FALSE,TRUE,1,0,"154,500.00",0,63101
517_102_0,FALSE,TRUE,1,0,"160,000.00",0,63101
517_305_0,FALSE,TRUE,1,0,"139,900.00",0,63101
519_127_4,FALSE,TRUE,1,0,"215,500.00",0,63103
519_510_0,FALSE,TRUE,1,0,"145,000.00",0,63103
519_600_0,FALSE,TRUE,1,0,"315,000.00",0,63103
519_620_0,FALSE,TRUE,1,0,"164,000.00",0,63103
519_720_0,FALSE,TRUE,1,0,"164,000.00",0,63103
520.03_120_0,FALSE,FALSE,0,0,"115,000.00",0,63103
520.04_40_0,FALSE,FALSE,0,0,"151,000.00",0,63103
521_120_0,FALSE,TRUE,1,0,"225,000.00",0,63103
521_190_0,FALSE,TRUE,1,0,"515,000.00",0,63103
522.03_19_0,FALSE,TRUE,1,0,"98,500.00",0,63103
522.03_23_0,FALSE,TRUE,1,0,"149,500.00",0,63103
522.03_24_0,FALSE,TRUE,1,0,"200,000.00",0,63103
522.03_26_0,FALSE,TRUE,1,0,"136,000.00",0,63103
522.03_29_0,FALSE,TRUE,1,0,"126,500.00",0,63103
522.03_31_0,FALSE,TRUE,1,0,"104,000.00",0,63103
522.03_35_0,FALSE,TRUE,1,0,"140,500.00",0,63103
522.03_37_0,FALSE,TRUE,1,0,"129,900.00",0,63103
522.03_41_0,FALSE,TRUE,1,0,"100,000.00",0,63103
522.03_42_0,FALSE,TRUE,1,0,"159,000.00",0,63103
522.03_55_0,FALSE,TRUE,1,0,"109,500.00",0,63103
522.03_62_0,FALSE,TRUE,1,0,"267,000.00",0,63103
522.03_63_0,FALSE,TRUE,1,0,"254,608.00",0,63103
522.03_65_0,FALSE,TRUE,1,0,"207,000.00",0,63103
522.03_67_0,FALSE,TRUE,1,0,"180,919.00",0,63103
522.03_68_0,FALSE,TRUE,1,0,"220,000.00",0,63103
522.03_69_0,FALSE,TRUE,1,0,"229,000.00",0,63103
522.03_70_0,FALSE,TRUE,1,0,"223,500.00",0,63103
522.03_72_0,FALSE,TRUE,1,0,"183,000.00",0,63103
522.03_73_0,FALSE,TRUE,1,0,"218,500.00",0,63103
522.03_74_0,FALSE,TRUE,1,0,"178,234.00",0,63103
522.03_75_0,FALSE,TRUE,1,0,"210,000.00",0,63103
522.03_76_0,FALSE,TRUE,1,0,"140,000.00",0,63103
522.03_77_0,FALSE,TRUE,1,0,"211,340.00",0,63103
522.03_78_0,FALSE,TRUE,1,0,"195,000.00",0,63103
522.03_79_0,FALSE,TRUE,1,0,"209,000.00",0,63103
522.03_81_0,FALSE,TRUE,1,0,"243,155.00",0,63103
522.03_84_0,FALSE,TRUE,1,0,"169,900.00",0,63103
522.03_85_0,FALSE,TRUE,1,0,"260,000.00",0,63103
522.03_87_0,FALSE,TRUE,1,0,"155,500.00",0,63103
522.03_89_0,FALSE,TRUE,1,0,"177,000.00",0,63103
522.03_90_0,FALSE,TRUE,1,0,"225,000.00",0,63103
522.03_91_0,FALSE,TRUE,1,0,"189,900.00",0,63103
522.03_92_0,FALSE,TRUE,1,0,"189,900.00",0,63103
522.03_93_0,FALSE,TRUE,1,0,"223,100.00",0,63103
522.03_94_0,FALSE,TRUE,1,0,"150,000.00",0,63103
522.03_97_0,FALSE,TRUE,1,0,"285,000.00",0,63103
522.03_98_0,FALSE,TRUE,1,0,"420,000.00",0,63103
522.03_99_0,FALSE,TRUE,1,0,"340,000.00",0,63103
522.03_101_0,FALSE,TRUE,1,0,"280,000.00",0,63103
522.04_325_0,FALSE,TRUE,1,0,"145,500.00",0,63103
522.04_331_0,FALSE,TRUE,1,0,"107,000.00",0,63103
522.04_345_0,FALSE,TRUE,1,0,"138,000.00",0,63103
522.04_362_0,FALSE,TRUE,1,0,"107,000.00",0,63103
522.04_381_0,FALSE,TRUE,1,0,"125,000.00",0,63103
522.04_385_0,FALSE,TRUE,1,0,"135,000.00",0,63103
522.04_387_0,FALSE,TRUE,1,0,"159,440.00",0,63103
523_120_0,FALSE,TRUE,1,0,"160,800.00",0,63103
523_150_0,FALSE,TRUE,1,0,"127,000.00",0,63103
523_240_0,FALSE,TRUE,1,0,"176,000.00",0,63103
523_360_0,FALSE,TRUE,1,0,"209,000.00",0,63103
524_56_0,FALSE,TRUE,1,0,"191,000.00",0,63103
524_57_0,FALSE,TRUE,1,0,"177,900.00",0,63103
524_58_0,FALSE,TRUE,1,0,"161,500.00",0,63103
524_61_0,FALSE,TRUE,1,0,"193,900.00",0,63103
524_62_0,FALSE,TRUE,1,0,"154,000.00",0,63103
524_63_0,FALSE,TRUE,1,0,"157,000.00",0,63103
524_64_0,FALSE,TRUE,1,0,"137,000.00",0,63103
524_65_0,FALSE,TRUE,1,0,"152,000.00",0,63103
524_66_0,FALSE,TRUE,1,0,"107,000.00",0,63103
524_67_0,FALSE,TRUE,1,0,"185,500.00",0,63103
524_68_0,FALSE,TRUE,1,0,"209,000.00",0,63103
524_69_0,FALSE,TRUE,1,0,"168,900.00",0,63103
524_72_0,FALSE,TRUE,1,0,"155,000.00",0,63103
524_75_0,FALSE,TRUE,1,0,"152,000.00",0,63103
524_77_0,FALSE,TRUE,1,0,"148,000.00",0,63103
524_78_0,FALSE,TRUE,1,0,"242,500.00",0,63103
524_79_0,FALSE,TRUE,1,0,"170,500.00",0,63103
524_81_0,FALSE,TRUE,1,0,"143,500.00",0,63103
